Bet reference;Date;Type;Amount (in user currency);Odd;Match id;Match label;Bet;Choice;End date;Win amount (in user currency);Win bonus (in user currency);Win total (in user currency);Freebet
012U0002314335219;01-12-2020;COM;0,66;11,50031;2695679;Shakhtar Donetsk - Real Madrid;Match Result;Real Madrid;01-12-2020;0;0;0;FAUX
012U0002314335219;01-12-2020;COM;0,66;11,50031;2695680;Lokomotiv Moscow - Salzburg;Match Result;Salzburg;01-12-2020;0;0;0;FAUX
010E3002264656248;21-10-2020;COM;6,28;1,452;2695104;Inter Milan - Borussia M'gladbach;Double Chance;Inter Milan or Draw;21-10-2020;0;0;0;FAUX
010E3002264656248;21-10-2020;COM;6,28;1,452;2695105;Real Madrid - Shakhtar Donetsk;Match Result;Real Madrid;21-10-2020;0;0;0;FAUX
010E3002264455595;21-10-2020;COM;4;1,566;2716210;Jelena Ostapenko - Petra Martic;Set Handicap;Jelena Ostapenko +1.5;21-10-2020;6,28;0;6,28;FAUX
010E3002264455595;21-10-2020;COM;4;1,566;2716475;Jan-Lennard Struff - Marco Cecchinato;Match Winner;Jan-Lennard Struff;21-10-2020;6,28;0;6,28;FAUX
010E3002264304964;21-10-2020;SIM;2,74;1,46;2716205;Amanda Anisimova - Elise Mertens;Match Winner;Elise Mertens;21-10-2020;4;0;4;FAUX
010U0002263982457;20-10-2020;SIM;10;1,64;2695114;Rennes - FC Krasnodar;Match Result;Rennes;20-10-2020;0;0;0;FAUX
010U0002263704333;20-10-2020;COM;1;3,64059;2695121;Paris Saint-Germain - Manchester United;Both Teams to Score;Yes;20-10-2020;0;0;0;VRAI
010U0002263704333;20-10-2020;COM;1;3,64059;2695118;Barcelona - Ferencvárosi TC;Match Result;Barcelona;20-10-2020;0;0;0;VRAI
010U0002263704333;20-10-2020;COM;1;3,64059;2695120;RB Leipzig - Istanbul Basaksehir;Match Result;RB Leipzig;20-10-2020;0;0;0;VRAI
010U0002263704333;20-10-2020;COM;1;3,64059;2695115;Chelsea - Seville;Match Result;Chelsea;20-10-2020;0;0;0;VRAI
010U0002263704332;20-10-2020;COM;1;3,73898;2695120;RB Leipzig - Istanbul Basaksehir;Match Result;RB Leipzig;20-10-2020;2,74;2,74;2,74;VRAI
010U0002263704332;20-10-2020;COM;1;3,73898;2695121;Paris Saint-Germain - Manchester United;Both Teams to Score;Yes;20-10-2020;2,74;2,74;2,74;VRAI
010U0002263704332;20-10-2020;COM;1;3,73898;2695119;Dynamo Kiev - Juventus;Match Result;Juventus;20-10-2020;2,74;2,74;2,74;VRAI
010U0002263704332;20-10-2020;COM;1;3,73898;2695118;Barcelona - Ferencvárosi TC;Match Result;Barcelona;20-10-2020;2,74;2,74;2,74;VRAI
010U0002263704331;20-10-2020;COM;1;6,34598;2695119;Dynamo Kiev - Juventus;Match Result;Juventus;20-10-2020;0;0;0;VRAI
010U0002263704331;20-10-2020;COM;1;6,34598;2695120;RB Leipzig - Istanbul Basaksehir;Match Result;RB Leipzig;20-10-2020;0;0;0;VRAI
010U0002263704331;20-10-2020;COM;1;6,34598;2695121;Paris Saint-Germain - Manchester United;Both Teams to Score;Yes;20-10-2020;0;0;0;VRAI
010U0002263704331;20-10-2020;COM;1;6,34598;2695115;Chelsea - Seville;Match Result;Chelsea;20-10-2020;0;0;0;VRAI
010U0002263704330;20-10-2020;COM;1;5,86197;2695115;Chelsea - Seville;Match Result;Chelsea;20-10-2020;0;0;0;VRAI
010U0002263704330;20-10-2020;COM;1;5,86197;2695118;Barcelona - Ferencvárosi TC;Match Result;Barcelona;20-10-2020;0;0;0;VRAI
;;;;;;;;;;;;;
010U0002263704330;20-10-2020;COM;1;5,86197;2695121;Paris Saint-Germain - Manchester United;Both Teams to Score;Yes;20-10-2020;0;0;0;VRAI
010U0002263704330;20-10-2020;COM;1;5,86197;2695119;Dynamo Kiev - Juventus;Match Result;Juventus;20-10-2020;0;0;0;VRAI
010U0002263704329;20-10-2020;COM;1;4,52099;2695115;Chelsea - Seville;Match Result;Chelsea;20-10-2020;0;0;0;VRAI
010U0002263704329;20-10-2020;COM;1;4,52099;2695120;RB Leipzig - Istanbul Basaksehir;Match Result;RB Leipzig;20-10-2020;0;0;0;VRAI
010U0002263704329;20-10-2020;COM;1;4,52099;2695119;Dynamo Kiev - Juventus;Match Result;Juventus;20-10-2020;0;0;0;VRAI
010U0002263704329;20-10-2020;COM;1;4,52099;2695118;Barcelona - Ferencvárosi TC;Match Result;Barcelona;20-10-2020;0;0;0;VRAI
008U5002215840985;23-08-2020;SIM;10;2,45;2564863;Paris Saint-Germain - Bayern Munich;Either Player to Score - Flash Boost;Di Maria / Gnabry;23-08-2020;0;0;0;FAUX
008R0002214393456;21-08-2020;LIV;10;2,3;1020972;Seville - Inter Milan;Player to Score 2 or more;Romelu Lukaku;21-08-2020;0;0;0;FAUX
008R0002213982066;21-08-2020;SIM;3;3,4;2564917;Seville - Inter Milan;Player to Score and Team Win;Romelu Lukaku;21-08-2020;0;0;0;FAUX
008H0002213342022;20-08-2020;COM;0,2;28,49877;2564863;Paris Saint-Germain - Bayern Munich;Match Result;Paris Saint-Germain;21-08-2020;0;0;0;FAUX
008H0002213342022;20-08-2020;COM;0,2;28,49877;2563917;Monaco - Reims;Match Result;Monaco;21-08-2020;0;0;0;FAUX
008H0002213342022;20-08-2020;COM;0,2;28,49877;2563920;Nice - RC Lens;Match Result;Nice;21-08-2020;0;0;0;FAUX
008H0002213342022;20-08-2020;COM;0,2;28,49877;2564917;Seville - Inter Milan;Match Result;Inter Milan;21-08-2020;0;0;0;FAUX
008H0002213234461;20-08-2020;LIV;0,9;5;1016767;Boston Celtics - Philadelphia 76ers;Winning Margin;Boston Celtics 1-5;20-08-2020;0;0;0;FAUX
008E3002213110582;19-08-2020;SIM;35;1,52;2615181;Boston Celtics - Philadelphia 76ers;Match Winner;Boston Celtics;20-08-2020;53,2;0;53,2;FAUX
008E3002213027778;19-08-2020;LIV;20;1,75;1019383;Lyon - Bayern Munich;Goalscorer;Robert Lewandowski;19-08-2020;35;0;35;FAUX
008E3002212536167;19-08-2020;SIM;20;8;2564864;Lyon - Bayern Munich;Match Result;Lyon;19-08-2020;0;0;0;FAUX
008E3002212536165;19-08-2020;SIM;30;1,71;2564864;Lyon - Bayern Munich;Both Teams to Score;Yes;19-08-2020;0;0;0;FAUX
008U0002212169594;18-08-2020;SIM;10;1,95;2616695;Houston Rockets - Oklahoma City Thunder;Match Winner;Oklahoma City Thunder;19-08-2020;0;0;0;FAUX
008U0002212131573;18-08-2020;LIV;12,6;1,72;1019732;RB Leipzig - Paris Saint-Germain;Either Player to Score;K. Mbappé / Neymar;18-08-2020;0;0;0;FAUX
008U0002212076289;18-08-2020;LIV;10;2,95;1018554;RB Leipzig - Paris Saint-Germain;Goalscorer;Yussuf Poulsen;18-08-2020;0;0;0;FAUX
008U0002212065590;18-08-2020;LIV;20;1,7;1018554;RB Leipzig - Paris Saint-Germain;Goalscorer;Kylian Mbappé;18-08-2020;0;0;0;FAUX
008U0002211870834;18-08-2020;SIM;30;2,42;2564862;RB Leipzig - Paris Saint-Germain;Away Team Over/Under;Over 2.5;18-08-2020;72,6;0;72,6;FAUX
008U0002211870330;18-08-2020;SIM;20;2,67;2564862;RB Leipzig - Paris Saint-Germain;Match Result/Both Teams to Score;Paris Saint-Germain / Yes;18-08-2020;0;0;0;FAUX
008U0002211583725;18-08-2020;COM;0,84;60;2564862;RB Leipzig - Paris Saint-Germain;Player to score, team win and Over 2.5;Kylian Mbappé;18-08-2020;0;0;0;FAUX
008U0002211583725;18-08-2020;COM;0,84;60;2564864;Lyon - Bayern Munich;Player to Score and Team Win;Moussa Dembele;18-08-2020;0;0;0;FAUX
008U0002211579141;18-08-2020;SIM;10;2,25;2564862;RB Leipzig - Paris Saint-Germain;Both Teams to score / Total goals - Flash boost;Oui et + de 2,5;18-08-2020;0;0;0;FAUX
008O5002211356022;17-08-2020;SIM;30,25;1,35;2615176;Boston Celtics - Philadelphia 76ers;Match Winner;Boston Celtics;18-08-2020;40,84;0;40,84;FAUX
008O5002211232626;17-08-2020;SIM;15;1,99;2564916;Inter Milan - Shakhtar Donetsk;Goalscorer;Romelu Lukaku;17-08-2020;29,85;0;29,85;FAUX
008O5002211231694;17-08-2020;SIM;20;1,52;2564916;Inter Milan - Shakhtar Donetsk;Either Player to Score;R. Lukaku / Junior Moraes;17-08-2020;30,4;0;30,4;FAUX
008O5002211094220;17-08-2020;SIM;50;1,62;2564916;Inter Milan - Shakhtar Donetsk;Both Teams to Score;Yes;17-08-2020;0;0;0;FAUX
008U5002210760692;16-08-2020;LIV;3,82;6;1017289;Seville - Manchester United;Match Result;Draw;16-08-2020;0;0;0;FAUX
008U5002210745528;16-08-2020;LIV;8,22;5,5;1017289;Seville - Manchester United;Match Result;Seville;16-08-2020;38,82;0;38,82;FAUX
008U5002210548610;16-08-2020;SIM;29,2;1,72;2564915;Seville - Manchester United;Both Teams to Score;Yes;16-08-2020;50,22;0;50,22;FAUX
008U5002210500959;16-08-2020;SIM;10;2,8;2564915;Seville - Manchester United;Either Player to Score - Flash Boost;L. Ocampos OU B. Fernandes buteur;16-08-2020;28;0;28;FAUX
008A3002209549727;15-08-2020;SIM;10;45,5;2564856;Manchester City - Lyon;Match Result and First Team to Score;Lyon / Manchester City to score first;15-08-2020;0;0;0;FAUX
008A3002209547867;15-08-2020;SIM;9;2,11;2564856;Manchester City - Lyon;Exclu Match;Victoire de Man. City ou nul & les 2 équipes marquent;15-08-2020;0;0;0;FAUX
008A3002209547628;15-08-2020;SIM;20;1,96;2564856;Manchester City - Lyon;Both Teams to Score;Yes;15-08-2020;39,2;0;39,2;FAUX
008R0002209110371;14-08-2020;LIV;10;5;1013672;Barcelona - Bayern Munich;Player to score 3 or more;Thomas Müller;14-08-2020;0;0;0;FAUX
008R0002209087960;14-08-2020;LIV;20;1,95;1013672;Barcelona - Bayern Munich;Goalscorer;Robert Lewandowski;14-08-2020;39;0;39;FAUX
007E3002197069363;22-07-2020;LIV;5;1,46;994742;Brentford - Barnsley;Match Result;Brentford;22-07-2020;0;0;0;FAUX
007E3002197068880;22-07-2020;LCOM;5;6,03944;994742;Brentford - Barnsley;Match Result;Brentford;22-07-2020;0;0;0;FAUX
007E3002197068880;22-07-2020;LCOM;5;6,03944;2573575;Inter Milan - Fiorentina;Match Result;Inter Milan;22-07-2020;0;0;0;FAUX
007E3002197068880;22-07-2020;LCOM;5;6,03944;995937;Parma - Napoli;Match Result;Napoli;22-07-2020;0;0;0;FAUX
007E3002197068880;22-07-2020;LCOM;5;6,03944;2573572;SPAL - Roma;Match Result;Roma;22-07-2020;0;0;0;FAUX
007E3002197066951;22-07-2020;LIV;10;1,48;994742;Brentford - Barnsley;Match Result;Brentford;22-07-2020;0;0;0;FAUX
007E3002196817861;22-07-2020;COM;1;6,12451;2573572;SPAL - Roma;Match and Goals;Roma and Over 1.5;22-07-2020;0;0;0;FAUX
007E3002196817861;22-07-2020;COM;1;6,12451;2576829;Brentford - Barnsley;Match Result;Brentford;22-07-2020;0;0;0;FAUX
007E3002196817861;22-07-2020;COM;1;6,12451;2570205;Manchester United - West Ham;Match and Goals;Manchester United and Over 1.5;22-07-2020;0;0;0;FAUX
007E3002196817861;22-07-2020;COM;1;6,12451;2573575;Inter Milan - Fiorentina;Match and Goals;Inter Milan and Over 1.5;22-07-2020;0;0;0;FAUX
007E3002196817861;22-07-2020;COM;1;6,12451;2573586;Parma - Napoli;Match and Goals;Napoli and Over 1.5;22-07-2020;0;0;0;FAUX
007E3002196817549;22-07-2020;COM;0,94;3,7297;2573572;SPAL - Roma;Match Result;Roma;22-07-2020;0;0;0;FAUX
007E3002196817549;22-07-2020;COM;0,94;3,7297;2573586;Parma - Napoli;Match Result;Napoli;22-07-2020;0;0;0;FAUX
007E3002196817549;22-07-2020;COM;0,94;3,7297;2573575;Inter Milan - Fiorentina;Match Result;Inter Milan;22-07-2020;0;0;0;FAUX
007E3002196817549;22-07-2020;COM;0,94;3,7297;2570205;Manchester United - West Ham;Match Result;Manchester United;22-07-2020;0;0;0;FAUX
007E3002196817548;22-07-2020;COM;0,94;4,17726;2573575;Inter Milan - Fiorentina;Match Result;Inter Milan;22-07-2020;0;0;0;FAUX
007E3002196817548;22-07-2020;COM;0,94;4,17726;2573572;SPAL - Roma;Match Result;Roma;22-07-2020;0;0;0;FAUX
007E3002196817548;22-07-2020;COM;0,94;4,17726;2573586;Parma - Napoli;Match Result;Napoli;22-07-2020;0;0;0;FAUX
007E3002196817548;22-07-2020;COM;0,94;4,17726;2576829;Brentford - Barnsley;Match Result;Brentford;22-07-2020;0;0;0;FAUX
007E3002196817547;22-07-2020;COM;0,94;3,458;2573586;Parma - Napoli;Match Result;Napoli;22-07-2020;0;0;0;FAUX
007E3002196817547;22-07-2020;COM;0,94;3,458;2573572;SPAL - Roma;Match Result;Roma;22-07-2020;0;0;0;FAUX
007E3002196817547;22-07-2020;COM;0,94;3,458;2576829;Brentford - Barnsley;Match Result;Brentford;22-07-2020;0;0;0;FAUX
007E3002196817547;22-07-2020;COM;0,94;3,458;2570205;Manchester United - West Ham;Match Result;Manchester United;22-07-2020;0;0;0;FAUX
007E3002196817546;22-07-2020;COM;0,94;4,0166;2570205;Manchester United - West Ham;Match Result;Manchester United;22-07-2020;0;0;0;FAUX
007E3002196817546;22-07-2020;COM;0,94;4,0166;2573586;Parma - Napoli;Match Result;Napoli;22-07-2020;0;0;0;FAUX
007E3002196817546;22-07-2020;COM;0,94;4,0166;2576829;Brentford - Barnsley;Match Result;Brentford;22-07-2020;0;0;0;FAUX
007E3002196817546;22-07-2020;COM;0,94;4,0166;2573575;Inter Milan - Fiorentina;Match Result;Inter Milan;22-07-2020;0;0;0;FAUX
007E3002196817545;22-07-2020;COM;0,94;3,43525;2576829;Brentford - Barnsley;Match Result;Brentford;22-07-2020;0;0;0;FAUX
007E3002196817545;22-07-2020;COM;0,94;3,43525;2573575;Inter Milan - Fiorentina;Match Result;Inter Milan;22-07-2020;0;0;0;FAUX
007E3002196817545;22-07-2020;COM;0,94;3,43525;2573572;SPAL - Roma;Match Result;Roma;22-07-2020;0;0;0;FAUX
007E3002196817545;22-07-2020;COM;0,94;3,43525;2570205;Manchester United - West Ham;Match Result;Manchester United;22-07-2020;0;0;0;FAUX
007E3002196817035;22-07-2020;COM;10;1,75;2570205;Manchester United - West Ham;Match Result;Manchester United;22-07-2020;0;0;0;FAUX
007E3002196817035;22-07-2020;COM;10;1,75;2576829;Brentford - Barnsley;Match Result;Brentford;22-07-2020;0;0;0;FAUX
007U0002196477972;21-07-2020;COM;3,91;5,28186;2573568;Sassuolo - Milan;Match Result;Milan;21-07-2020;0;0;0;FAUX
007U0002196477972;21-07-2020;COM;3,91;5,28186;2570204;Watford - Manchester City;Match Result;Manchester City;21-07-2020;0;0;0;FAUX
007U0002196477972;21-07-2020;COM;3,91;5,28186;2572594;Sporting Lisbon - Vitoria Setubal;Match Result;Sporting Lisbon;21-07-2020;0;0;0;FAUX
007U0002196477972;21-07-2020;COM;3,91;5,28186;2572595;Aves - Benfica;Match Result;Benfica;21-07-2020;0;0;0;FAUX
007U0002196477972;21-07-2020;COM;3,91;5,28186;2573570;Atalanta - Bologna;Match Result;Atalanta;21-07-2020;0;0;0;FAUX
007U0002196443297;21-07-2020;COM;10;1,5748;2573570;Atalanta - Bologna;Match Result;Atalanta;21-07-2020;15,7;0;15,7;FAUX
007U0002196443297;21-07-2020;COM;10;1,5748;2573568;Sassuolo - Milan;Double Chance;Draw or Milan;21-07-2020;15,7;0;15,7;FAUX
007U0002196407715;21-07-2020;SIM;8,04;1,73;2537706;Doosan Bears - Kiwoon Heroes;Match Winner;Doosan Bears;21-07-2020;13,91;0;13,91;FAUX
007O5002196318246;20-07-2020;LIV;10;1,62;991573;Juventus - Lazio;Match Result;Juventus;20-07-2020;16,2;0;16,2;FAUX
007O5002196043563;20-07-2020;SIM;7,89;1,5;2570201;Wolverhampton - Crystal Palace;Match Result;Wolverhampton;20-07-2020;11,84;0;11,84;FAUX
007U5002195492653;19-07-2020;SIM;5;1,55;2567278;Napoli - Udinese;Match Result;Napoli;19-07-2020;7,75;0;7,75;FAUX
007U5002195492285;19-07-2020;COM;1,83;36,33166;2572609;Alaves - Barcelona;Match Result;Barcelona;19-07-2020;0;0;0;FAUX
007U5002195492285;19-07-2020;COM;1,83;36,33166;2567277;Fiorentina - Torino;Match Result;Fiorentina;19-07-2020;0;0;0;FAUX
007U5002195492285;19-07-2020;COM;1,83;36,33166;2567278;Napoli - Udinese;Match Result;Napoli;19-07-2020;0;0;0;FAUX
;;;;;;;;;;;;;
007U5002195492285;19-07-2020;COM;1,83;36,33166;2572614;Leganes - Real Madrid;Match Result;Real Madrid;19-07-2020;0;0;0;FAUX
007U5002195492285;19-07-2020;COM;1,83;36,33166;2572612;Atletico Madrid - Real Sociedad;Match Result;Atletico Madrid;19-07-2020;0;0;0;FAUX
007U5002195492285;19-07-2020;COM;1,83;36,33166;2572617;Seville - Valencia;Match Result;Seville;19-07-2020;0;0;0;FAUX
007U5002195491666;19-07-2020;COM;0,14;49,4339;2569672;Tottenham - Leicester;Match Result;Tottenham;19-07-2020;0;0;0;FAUX
007U5002195491666;19-07-2020;COM;0,14;49,4339;2572614;Leganes - Real Madrid;Match Result;Real Madrid;19-07-2020;0;0;0;FAUX
007U5002195491666;19-07-2020;COM;0,14;49,4339;2572612;Atletico Madrid - Real Sociedad;Match Result;Atletico Madrid;19-07-2020;0;0;0;FAUX
007U5002195491666;19-07-2020;COM;0,14;49,4339;2572617;Seville - Valencia;Match Result;Seville;19-07-2020;0;0;0;FAUX
007U5002195491666;19-07-2020;COM;0,14;49,4339;2572609;Alaves - Barcelona;Match Result;Barcelona;19-07-2020;0;0;0;FAUX
007U5002195491666;19-07-2020;COM;0,14;49,4339;2572616;Villarreal - Eibar;Match Result;Villarreal;19-07-2020;0;0;0;FAUX
007U5002195491664;19-07-2020;COM;0,14;36,48692;2569672;Tottenham - Leicester;Match Result;Tottenham;19-07-2020;0;0;0;FAUX
007U5002195491664;19-07-2020;COM;0,14;36,48692;2572617;Seville - Valencia;Match Result;Seville;19-07-2020;0;0;0;FAUX
007U5002195491664;19-07-2020;COM;0,14;36,48692;2572609;Alaves - Barcelona;Match Result;Barcelona;19-07-2020;0;0;0;FAUX
007U5002195491664;19-07-2020;COM;0,14;36,48692;2567278;Napoli - Udinese;Match Result;Napoli;19-07-2020;0;0;0;FAUX
007U5002195491664;19-07-2020;COM;0,14;36,48692;2572616;Villarreal - Eibar;Match Result;Villarreal;19-07-2020;0;0;0;FAUX
007U5002195491664;19-07-2020;COM;0,14;36,48692;2572612;Atletico Madrid - Real Sociedad;Match Result;Atletico Madrid;19-07-2020;0;0;0;FAUX
007U5002195491662;19-07-2020;COM;0,14;32,60534;2572612;Atletico Madrid - Real Sociedad;Match Result;Atletico Madrid;19-07-2020;0;0;0;FAUX
007U5002195491662;19-07-2020;COM;0,14;32,60534;2572617;Seville - Valencia;Match Result;Seville;19-07-2020;0;0;0;FAUX
007U5002195491662;19-07-2020;COM;0,14;32,60534;2567278;Napoli - Udinese;Match Result;Napoli;19-07-2020;0;0;0;FAUX
007U5002195491662;19-07-2020;COM;0,14;32,60534;2572616;Villarreal - Eibar;Match Result;Villarreal;19-07-2020;0;0;0;FAUX
007U5002195491662;19-07-2020;COM;0,14;32,60534;2572609;Alaves - Barcelona;Match Result;Barcelona;19-07-2020;0;0;0;FAUX
007U5002195491662;19-07-2020;COM;0,14;32,60534;2572614;Leganes - Real Madrid;Match Result;Real Madrid;19-07-2020;0;0;0;FAUX
007U5002195491660;19-07-2020;COM;0,14;51,08169;2572614;Leganes - Real Madrid;Match Result;Real Madrid;19-07-2020;0;0;0;FAUX
007U5002195491660;19-07-2020;COM;0,14;51,08169;2572616;Villarreal - Eibar;Match Result;Villarreal;19-07-2020;0;0;0;FAUX
007U5002195491660;19-07-2020;COM;0,14;51,08169;2572617;Seville - Valencia;Match Result;Seville;19-07-2020;0;0;0;FAUX
007U5002195491660;19-07-2020;COM;0,14;51,08169;2569672;Tottenham - Leicester;Match Result;Tottenham;19-07-2020;0;0;0;FAUX
007U5002195491660;19-07-2020;COM;0,14;51,08169;2572612;Atletico Madrid - Real Sociedad;Match Result;Atletico Madrid;19-07-2020;0;0;0;FAUX
007U5002195491660;19-07-2020;COM;0,14;51,08169;2567278;Napoli - Udinese;Match Result;Napoli;19-07-2020;0;0;0;FAUX
007U5002195491658;19-07-2020;COM;0,14;36,14271;2569672;Tottenham - Leicester;Match Result;Tottenham;19-07-2020;0;0;0;FAUX
007U5002195491658;19-07-2020;COM;0,14;36,14271;2572614;Leganes - Real Madrid;Match Result;Real Madrid;19-07-2020;0;0;0;FAUX
007U5002195491658;19-07-2020;COM;0,14;36,14271;2572616;Villarreal - Eibar;Match Result;Villarreal;19-07-2020;0;0;0;FAUX
007U5002195491658;19-07-2020;COM;0,14;36,14271;2572617;Seville - Valencia;Match Result;Seville;19-07-2020;0;0;0;FAUX
007U5002195491658;19-07-2020;COM;0,14;36,14271;2567278;Napoli - Udinese;Match Result;Napoli;19-07-2020;0;0;0;FAUX
007U5002195491658;19-07-2020;COM;0,14;36,14271;2572609;Alaves - Barcelona;Match Result;Barcelona;19-07-2020;0;0;0;FAUX
007U5002195491656;19-07-2020;COM;0,14;43,78431;2569672;Tottenham - Leicester;Match Result;Tottenham;19-07-2020;0;0;0;FAUX
007U5002195491656;19-07-2020;COM;0,14;43,78431;2572614;Leganes - Real Madrid;Match Result;Real Madrid;19-07-2020;0;0;0;FAUX
007U5002195491656;19-07-2020;COM;0,14;43,78431;2567278;Napoli - Udinese;Match Result;Napoli;19-07-2020;0;0;0;FAUX
007U5002195491656;19-07-2020;COM;0,14;43,78431;2572609;Alaves - Barcelona;Match Result;Barcelona;19-07-2020;0;0;0;FAUX
007U5002195491656;19-07-2020;COM;0,14;43,78431;2572617;Seville - Valencia;Match Result;Seville;19-07-2020;0;0;0;FAUX
007U5002195491656;19-07-2020;COM;0,14;43,78431;2572612;Atletico Madrid - Real Sociedad;Match Result;Atletico Madrid;19-07-2020;0;0;0;FAUX
007U5002195491653;19-07-2020;COM;0,14;42,56808;2569672;Tottenham - Leicester;Match Result;Tottenham;19-07-2020;0;0;0;FAUX
007U5002195491653;19-07-2020;COM;0,14;42,56808;2572612;Atletico Madrid - Real Sociedad;Match Result;Atletico Madrid;19-07-2020;0;0;0;FAUX
007U5002195491653;19-07-2020;COM;0,14;42,56808;2567278;Napoli - Udinese;Match Result;Napoli;19-07-2020;0;0;0;FAUX
007U5002195491653;19-07-2020;COM;0,14;42,56808;2572614;Leganes - Real Madrid;Match Result;Real Madrid;19-07-2020;0;0;0;FAUX
007U5002195491653;19-07-2020;COM;0,14;42,56808;2572616;Villarreal - Eibar;Match Result;Villarreal;19-07-2020;0;0;0;FAUX
007U5002195491653;19-07-2020;COM;0,14;42,56808;2572609;Alaves - Barcelona;Match Result;Barcelona;19-07-2020;0;0;0;FAUX
007U5002195462047;19-07-2020;SIM;6,54;1,55;2567278;Napoli - Udinese;Match Result;Napoli;19-07-2020;10,14;0;10,14;FAUX
007A3002194919387;18-07-2020;SIM;2,9;1,5;2567275;Milan - Bologna;Match Result;Milan;18-07-2020;4,35;0;4,35;FAUX
007R0002194718280;17-07-2020;SIM;10;1,29;2564453;West Ham - Watford;Over/Under;Over 1.5;17-07-2020;12,9;0;12,9;FAUX
007U5002188170927;05-07-2020;SIM;20;1,43;2548292;Inter Milan - Bologna;Match Result;Inter Milan;05-07-2020;0;0;0;FAUX
006H0002175771813;11-06-2020;SIM;10;1,67;2506853;Seville - Betis;Both Teams to Score;Yes;11-06-2020;0;0;0;FAUX
006E3002175334696;10-06-2020;COM;1;6,7343;2507733;Legia Warsaw - Arka Gdynia;Match Result;Legia Warsaw;10-06-2020;0;0;0;VRAI
006E3002175334696;10-06-2020;COM;1;6,7343;2487861;Viktoria Plzen - Fastav Zlín;Match Result;Viktoria Plzen;10-06-2020;0;0;0;VRAI
006E3002175334696;10-06-2020;COM;1;6,7343;2487855;Sparta Prague - SFC Opava;Match Result;Sparta Prague;10-06-2020;0;0;0;VRAI
006E3002175334696;10-06-2020;COM;1;6,7343;2512603;Sturm Graz - Salzburg;Match Result;Salzburg;10-06-2020;0;0;0;VRAI
006E3002175334696;10-06-2020;COM;1;6,7343;2483663;Bayern Munich - Eintracht Frankfurt;Match Result;Bayern Munich;10-06-2020;0;0;0;VRAI
006E3002175334696;10-06-2020;COM;1;6,7343;2487853;Banik Ostrava - Slavia Prague;Match Result;Slavia Prague;10-06-2020;0;0;0;VRAI
006E3002175334696;10-06-2020;COM;1;6,7343;2507745;Porto - Maritimo;Match Result;Porto;10-06-2020;0;0;0;VRAI
006E3002175334696;10-06-2020;COM;1;6,7343;2512604;Wolfsberger - Hartberg;Match Result;Wolfsberger;10-06-2020;0;0;0;VRAI
006E3002175334696;10-06-2020;COM;1;6,7343;2507747;Portimonense - Benfica;Match Result;Benfica;10-06-2020;0;0;0;VRAI
006E3002175206932;10-06-2020;COM;10;1,6188;2507747;Portimonense - Benfica;Match Result;Benfica;10-06-2020;0;0;0;FAUX
006E3002175206932;10-06-2020;COM;10;1,6188;2483663;Bayern Munich - Eintracht Frankfurt;Match Result;Bayern Munich;10-06-2020;0;0;0;FAUX
002R0002151337120;28-02-2020;COM;10;5,775;2391658;Nimes - Marseille;Match Result;Marseille;28-02-2020;0;0;0;VRAI
002R0002151337120;28-02-2020;COM;10;5,775;2389983;Norwich City - Leicester;Match Result;Leicester;28-02-2020;0;0;0;VRAI
